Name	lat	lng	population
Salt Ash	-32.78333	151.91667	8
Sale	-38.11095	147.06802	12
Saint Peters	-33.91667	151.18333	2
Saint Leonards	-41.45672	147.19952	135
Saint Leonards	-38.17051	144.71803	11
Saint Kilda	-37.8676	144.98099	11
Saint Ives	-33.72976	151.15977	168
St Helens	-41.32028	148.23889	3
Saint Helena	-37.7	145.13333	84
Saint Andrews	-37.60151	145.27235	147
Saint Albans	-37.73333	144.8	81
Rye	-38.38528	144.81221	1
Ryde	-33.8188	151.1062	39
Rydalmere	-33.81453	151.03751	12
Rutherglen	-36.0543	146.46212	173
Rutherford	-32.71667	151.53333	38
Rushworth	-36.58669	145.0175	148
Rowville	-37.93333	145.23333	73
Ross Creek	-37.65	143.75	451
Rosewood	-27.6335	152.58949	65
Roseville	-33.78333	151.18333	88
Rosehill	-33.82009	151.0245	9
Rosedale	-38.15452	146.7886	24
Rosebud	-38.35542	144.9068	9
Rosanna	-37.73895	145.06735	146
Rooty Hill	-33.76667	150.83333	65
Romsey	-37.35075	144.743	492
Roma	-26.56741	148.78751	301
Rokeby	-42.89875	147.44917	24
Rocklea	-27.53917	153.00402	9
Rockhampton	-23.38032	150.50595	13
Rockdale	-33.95	151.13333	42
Rockbank	-37.73353	144.67003	98
Rochester	-36.36352	144.70077	118
Rochedale	-27.56667	153.13333	56
Robertson	-34.58742	150.59116	730
Riverview	-27.6	152.85	46
Riverstone	-33.68333	150.86667	26
Ripponlea	-37.88333	145	19
Ringwood North	-37.8	145.23333	164
Ringwood East	-37.81667	145.25	154
Ringwood	-37.81667	145.23333	137
Richmond	-42.73554	147.43833	21
Richmond	-37.81819	145.00176	20
Richmond	-33.59956	150.75142	24
Rhodes	-33.82663	151.0881	22
Revesby	-33.95	151.01667	12
Reservoir	-37.71667	145	89
Research	-37.7	145.18333	102
Renmark West	-34.16531	140.7097	24
Renmark	-34.17702	140.74697	24
Regents Park	-33.88333	151.01667	23
Redlynch	-16.9254	145.69559	6
Redland Bay	-27.6113	153.30022	12
Red Hill	-20.31667	148.5	32
Redhead	-33.01178	151.71142	23
Redfern	-33.89279	151.20415	39
Red Cliffs	-34.30942	142.18971	74
Redbank	-27.6	152.86667	22
Raymond Terrace	-32.75952	151.7505	5
Raworth	-32.73333	151.61667	28
Ravenshoe	-17.60901	145.48413	909
Rathmines	-33.03773	151.58443	20
Ranelagh	-43.00977	147.03764	35
Raglan	-33.41667	149.66667	764
Quirindi	-31.50763	150.67902	403
Queenstown	-42.0805	145.55646	148
Queenscliff	-38.26789	144.66193	18
Queanbeyan	-35.35493	149.232	581
Quakers Hill	-33.73333	150.88333	39
Pyrmont	-33.86985	151.19402	20
Pymble	-33.74386	151.14188	145
Puckapunyal	-36.99493	145.04005	185
Proserpine	-20.4011	148.5802	17
Preston	-37.75	145.01667	61
Prahran	-37.85114	144.99318	26
Potts Point	-33.86701	151.22586	17
Port Sorell	-41.16652	146.55283	5
Port Melbourne	-37.83961	144.94228	7
Port Macquarie	-31.43084	152.90894	10
Portland	-38.3462	141.60257	16
Portland	-33.35709	149.98148	941
Port Kembla	-34.4818	150.9012	15
Port Hacking	-34.06791	151.12561	47
Port Fairy	-38.38535	142.2371	10
Port Douglas	-16.48383	145.46725	24
Portarlington	-38.11542	144.65559	27
Pomona	-26.36685	152.85574	95
Pokolbin	-32.8	151.28333	121
Point Vernon	-25.25727	152.81725	5
Point Lonsdale	-38.28173	144.61055	21
Point Cook	-37.91482	144.75088	10
Point Clare	-33.44378	151.32732	11
Plenty	-37.66667	145.11667	135
Plainland	-27.56667	152.41667	125
Pitt Town	-33.58718	150.85857	11
Pittsworth	-27.71638	151.63399	523
Pine Mountain	-27.55	152.7	77
Pimpama	-27.81667	153.3	3
Picton	-34.16995	150.61168	161
Pialba	-25.287	152.84369	11
Phillip	-35.35035	149.09151	596
Phillip	-31.13333	150.85	415
Petrie	-27.26667	152.98333	13
Perth	-41.57231	147.17096	165
Penshurst	-33.96667	151.08333	63
Penrith	-33.75	150.7	31
Penola	-37.3752	140.83678	62
Pennant Hills	-33.73783	151.07216	172
Penguin	-41.12258	146.07318	89
Pendle Hill	-33.80402	150.95543	59
Pearcedale	-38.203	145.23488	23
Peak Hill	-32.72387	148.19052	287
Peachester	-26.84551	152.884	168
Paynesville	-37.91886	147.71944	7
Pascoe Vale	-37.73333	144.93333	74
Parkville	-37.78333	144.95	40
Park Ridge	-27.71667	153.03333	53
Parkhurst	-23.3	150.51667	31
Parkes	-33.1372	148.1759	335
Parkdale	-37.99187	145.08128	24
Panton Hill	-37.64082	145.23991	201
Palmwoods	-26.68584	152.96135	34
Palm Beach	-33.59664	151.32384	9
Palm Beach	-28.11694	153.46584	0
Pakenham Upper	-38.01667	145.51667	196
Pakenham	-38.07018	145.47411	44
Oxley	-27.55	152.98333	10
Ouyen	-35.07087	142.32034	56
Ormond	-37.9	145.03333	39
Ormiston	-27.51667	153.25	13
Ormeau	-27.76791	153.2428	12
Orbost	-37.69644	148.457	41
Orange	-33.28397	149.10018	868
Oonoonba	-19.29684	146.82091	6
One Mile	-27.62902	152.73768	39
Olinda	-37.85	145.36667	559
Lancefield	-37.27733	144.73596	480
Old Beach	-42.77758	147.26659	5
Old Bar	-31.9694	152.58807	18
Officer	-38.05916	145.40947	45
Barwon Heads	-38.27448	144.48853	1
Oberon	-33.70398	149.85915	1104
Oatley	-33.98004	151.07201	42
Oakleigh East	-37.9	145.11667	91
Oakleigh	-37.89809	145.08837	65
Oakhurst	-25.51253	152.63583	24
Oakey	-27.43305	151.72063	403
Oakdale	-34.0793	150.5132	414
Nyora	-38.33364	145.67248	122
Nyngan	-31.56375	147.19373	173
Nunawading	-37.82043	145.17308	123
Numurkah	-36.08846	145.44215	110
Nowra	-34.88422	150.60036	30
Notting Hill	-37.905	145.1427	101
North Wonthaggi	-38.57769	145.59302	38
North Turramurra	-33.71313	151.14638	165
North Sydney	-33.839	151.2072	84
North Melbourne	-37.79798	144.94512	18
Northmead	-33.78378	150.99858	34
North Mackay	-21.12009	149.17941	6
North Haven	-31.6368	152.81357	8
Fitzroy North	-37.78862	144.97885	36
Northcote	-37.76667	145	52
Normanton	-17.67183	141.07721	12
Normanhurst	-33.7237	151.09576	178
Noosaville	-26.4	153.06667	6
Noosa Heads	-26.39433	153.0901	47
Nome	-19.36245	146.94672	39
Noble Park	-37.96667	145.16667	46
Nimbin	-28.59545	153.22336	77
Nicholson	-37.81667	147.73333	16
Nhill	-36.33333	141.65006	132
Newtown	-33.89835	151.17754	37
Newstead	-41.44108	147.16183	9
Newstead	-27.45314	153.04183	7
Newport	-37.84427	144.88483	17
Newport	-33.65639	151.31401	19
New Norfolk	-42.78261	147.0587	40
Newnham	-41.38969	147.11397	22
Newmarket	-27.43534	153.00781	17
Newington	-37.55846	143.82485	462
Newcastle	-32.92953	151.7801	1
Nerang	-27.98941	153.33633	13
Nelson Bay	-32.72043	152.14398	13
Neerim South	-38.01683	145.95447	258
Nebo	-21.68333	148.68333	209
Narromine	-32.23121	148.24052	241
Narre Warren North	-37.98333	145.31667	62
Narre Warren	-38.03333	145.3	19
Narrandera	-34.74752	146.55096	152
Narrabri	-30.32488	149.78266	214
Narrabeen	-33.71277	151.29736	6
Narooma	-36.21783	150.13247	22
Narellan	-34.04338	150.73236	83
Narara	-33.39593	151.33527	30
Narangba	-27.20338	152.95923	48
Naracoorte	-36.95785	140.7383	57
Nanango	-26.67157	152.00211	349
Nana Glen	-30.13333	153.01667	79
Nambucca Heads	-30.64318	153.00884	49
Nambucca	-30.63333	152.98333	28
Nambour	-26.62613	152.95941	19
Nagambie	-36.78515	145.15375	132
Nabiac	-32.09837	152.37627	9
Myrtleford	-36.56104	146.72371	210
Muswellbrook	-32.26118	150.89009	164
Murwillumbah	-28.32732	153.39339	6
Murrurundi	-31.76422	150.83575	469
Murrumbeena	-37.9	145.06667	49
Murrumbateman	-34.97199	149.02985	573
Murgon	-26.2417	151.94047	317
Mundubbera	-25.59266	151.30225	128
Mulwala	-35.98536	146.00534	129
Mullumbimby	-28.55236	153.49956	7
Mulgrave	-37.92845	145.17708	128
Mulgoa	-33.838	150.64963	74
Mudgeeraba	-28.08333	153.36667	1
Mudgee	-32.59426	149.5871	459
Moura	-24.5722	149.96729	137
Mount Waverley	-37.87709	145.12939	121
Mount Pleasant	-37.58333	143.86667	446
Mount Morgan	-23.64532	150.38902	243
Mount Martha	-38.26667	145.01667	11
Mount Macedon	-37.40048	144.58412	600
Mount Gravatt	-27.53333	153.08333	76
Mount Gambier	-37.8318	140.77919	41
Mount Evelyn	-37.78333	145.38333	238
Mount Eliza	-38.18333	145.08333	55
Mount Duneed	-38.24089	144.33748	24
Mount Druitt	-33.76667	150.81667	47
Mount Dandenong	-37.83333	145.36667	469
Mount Crosby	-27.53948	152.80583	66
Mount Cotton	-27.63333	153.23333	61
Mount Colah	-33.68333	151.11667	164
Mount Clear	-37.6	143.88333	497
Moss Vale	-34.55374	150.37115	678
Mossman	-16.46292	145.37144	14
Mosman	-33.83902	151.23956	24
Morwell	-38.23476	146.39499	85
Moruya	-35.9125	150.08144	4
Mortlake	-38.08102	142.80827	137
Mortlake	-33.84217	151.10719	19
Mortdale	-33.96897	151.07231	63
Mornington	-38.21792	145.03876	25
Morisset	-33.10801	151.48706	30
Moree	-29.46278	149.84157	212
